id,怪物名称,出生点,出生范围,怪物数量,移动范围
前4位对应地图id前四位，第五六位区分1小怪/2boss，后2位对应怪物编号,1是普通怪2是boss,x#y,x#y,填坐标2后可填，表示区域内怪物数量,移动范围至少要大于等于出生范围
uint#id,string#name,string#positon,uint#bornRange,uint#total,uint#bornDistance
id,name,position,bornRange,total,bornDistance
2304001,山贼头领（BOSS）,219#228,1,1,0
10250,大猿(猛兽),121#172,1,1,0
10201,大猿,119#174,1,1,0
10250,大猿(猛兽),121#176,1,1,0
10201,大猿,124#175,1,1,0
10201,大猿,125#173,1,1,0
10201,大猿,123#177,1,1,0
10201,大猿,122#174,1,1,0
10201,大猿,121#195,1,1,0
10250,大猿(猛兽),118#194,1,1,0
10201,大猿,123#193,1,1,0
10201,大猿,121#193,1,1,0
10250,大猿(猛兽),118#192,1,1,0
10201,大猿,122#190,1,1,0
10201,大猿,120#191,1,1,0
10201,大猿,107#194,1,1,0
10201,大猿,108#192,1,1,0
10250,大猿(猛兽),110#194,1,1,0
10201,大猿,109#196,1,1,0
10250,大猿(猛兽),105#192,1,1,0
10201,大猿,110#192,1,1,0
10201,大猿,107#190,1,1,0
10201,大猿,104#219,1,1,0
10250,大猿(猛兽),102#218,1,1,0
10201,大猿,102#220,1,1,0
10201,大猿,106#220,1,1,0
10250,大猿(猛兽),106#217,1,1,0
10201,大猿,104#216,1,1,0
10201,大猿,104#221,1,1,0
10250,大猿(猛兽),106#210,1,1,0
10201,大猿,103#208,1,1,0
10250,大猿(猛兽),105#206,1,1,0
10201,大猿,109#206,1,1,0
10201,大猿,109#209,1,1,0
10201,大猿,106#208,1,1,0
10201,大猿,108#208,1,1,0
10201,大猿,132#206,1,1,0
10250,大猿(猛兽),134#207,1,1,0
10201,大猿,133#209,1,1,0
10201,大猿,130#208,1,1,0
10250,大猿(猛兽),130#205,1,1,0
10201,大猿,133#204,1,1,0
10201,大猿,136#206,1,1,0
10250,大猿(猛兽),134#222,1,1,0
10201,大猿,131#221,1,1,0
10250,大猿(猛兽),131#219,1,1,0
10201,大猿,134#218,1,1,0
10201,大猿,136#220,1,1,0
10201,大猿,134#220,1,1,0
10201,大猿,137#223,1,1,0
10202,小僵尸,53#184,1,1,0
10202,小僵尸,54#187,1,1,0
10251,小僵尸(勇士),51#187,1,1,0
10202,小僵尸,54#189,1,1,0
10202,小僵尸,57#186,1,1,0
10251,小僵尸(勇士),56#188,1,1,0
10202,小僵尸,55#185,1,1,0
10202,小僵尸,67#190,1,1,0
10251,小僵尸(勇士),67#187,1,1,0
10251,小僵尸(勇士),64#187,1,1,0
10202,小僵尸,66#185,1,1,0
10202,小僵尸,69#186,1,1,0
10202,小僵尸,69#189,1,1,0
10202,小僵尸,65#189,1,1,0
10202,小僵尸,79#188,1,1,0
10202,小僵尸,82#189,1,1,0
10202,小僵尸,81#191,1,1,0
10251,小僵尸(勇士),78#191,1,1,0
10202,小僵尸,76#188,1,1,0
10251,小僵尸(勇士),79#186,1,1,0
10202,小僵尸,82#187,1,1,0
10203,小蓝鬼,49#109,1,1,0
10203,小蓝鬼,49#107,1,1,0
10203,小蓝鬼,49#111,1,1,0
10203,小蓝鬼,47#109,1,1,0
10203,小蓝鬼,51#107,1,1,0
10203,小蓝鬼,52#109,1,1,0
10203,小蓝鬼,51#110,1,1,0
10203,小蓝鬼,74#111,1,1,0
10203,小蓝鬼,76#112,1,1,0
10203,小蓝鬼,74#113,1,1,0
10203,小蓝鬼,72#112,1,1,0
10203,小蓝鬼,72#110,1,1,0
10203,小蓝鬼,74#109,1,1,0
10203,小蓝鬼,76#110,1,1,0
10203,小蓝鬼,84#115,1,1,0
10203,小蓝鬼,84#118,1,1,0
10203,小蓝鬼,82#116,1,1,0
10203,小蓝鬼,86#117,1,1,0
10203,小蓝鬼,86#115,1,1,0
10203,小蓝鬼,85#113,1,1,0
10203,小蓝鬼,82#114,1,1,0
10203,小蓝鬼,107#108,1,1,0
10203,小蓝鬼,105#106,1,1,0
10203,小蓝鬼,106#104,1,1,0
10203,小蓝鬼,109#104,1,1,0
10203,小蓝鬼,110#106,1,1,0
10203,小蓝鬼,108#106,1,1,0
10203,小蓝鬼,109#108,1,1,0
10203,小蓝鬼,64#137,1,1,0
10203,小蓝鬼,65#135,1,1,0
10203,小蓝鬼,67#137,1,1,0
10203,小蓝鬼,65#139,1,1,0
10203,小蓝鬼,62#138,1,1,0
10203,小蓝鬼,62#136,1,1,0
10203,小蓝鬼,63#134,1,1,0
10204,舞女,74#156,1,1,0
10204,舞女,74#154,1,1,0
10204,舞女,74#158,1,1,0
10204,舞女,72#157,1,1,0
10204,舞女,76#155,1,1,0
10204,舞女,72#155,1,1,0
10204,舞女,82#161,1,1,0
10204,舞女,85#159,1,1,0
10204,舞女,87#158,1,1,0
10204,舞女,86#156,1,1,0
10204,舞女,84#157,1,1,0
10204,舞女,82#159,1,1,0
10204,舞女,84#160,1,1,0
10204,舞女,75#147,1,1,0
10204,舞女,75#150,1,1,0
10204,舞女,78#150,1,1,0
10204,舞女,80#148,1,1,0
10204,舞女,78#146,1,1,0
10204,舞女,76#148,1,1,0
10204,舞女,78#148,1,1,0
10204,舞女,133#142,1,1,0
10204,舞女,131#142,1,1,0
10204,舞女,132#144,1,1,0
10204,舞女,129#143,1,1,0
10204,舞女,129#140,1,1,0
10204,舞女,132#140,1,1,0
10204,舞女,135#142,1,1,0
10204,舞女,84#152,1,1,0
10204,舞女,85#151,1,1,0
10204,舞女,87#152,1,1,0
10204,舞女,88#150,1,1,0
10204,舞女,86#148,1,1,0
10204,舞女,84#150,1,1,0
10204,舞女,86#150,1,1,0
10204,舞女,95#149,1,1,0
10204,舞女,93#149,1,1,0
10204,舞女,93#147,1,1,0
10204,舞女,96#146,1,1,0
10204,舞女,98#148,1,1,0
10204,舞女,95#148,1,1,0
10204,舞女,95#145,1,1,0
10204,舞女,94#141,1,1,0
10204,舞女,92#139,1,1,0
10204,舞女,96#140,1,1,0
10204,舞女,96#138,1,1,0
10204,舞女,93#137,1,1,0
10204,舞女,94#139,1,1,0
10204,舞女,95#137,1,1,0
10204,舞女,121#142,1,1,0
10204,舞女,119#140,1,1,0
10204,舞女,120#138,1,1,0
10204,舞女,122#138,1,1,0
10204,舞女,121#140,1,1,0
10204,舞女,123#141,1,1,0
10204,舞女,123#141,1,1,0
10204,舞女,123#139,1,1,0
10205,破戒僧,155#89,1,1,0
10205,破戒僧,157#91,1,1,0
10252,破戒僧(勇士),159#90,1,1,0
10205,破戒僧,155#92,1,1,0
10205,破戒僧,153#90,1,1,0
10252,破戒僧(勇士),153#88,1,1,0
10205,破戒僧,156#87,1,1,0
10205,破戒僧,196#88,1,1,0
10252,破戒僧(勇士),195#86,1,1,0
10205,破戒僧,198#86,1,1,0
10205,破戒僧,198#89,1,1,0
10252,破戒僧(勇士),196#91,1,1,0
10205,破戒僧,193#89,1,1,0
10205,破戒僧,199#91,1,1,0
10205,破戒僧,183#73,1,1,0
10205,破戒僧,183#75,1,1,0
10252,破戒僧(勇士),181#75,1,1,0
10205,破戒僧,185#74,1,1,0
10205,破戒僧,181#73,1,1,0
10252,破戒僧(勇士),184#72,1,1,0
10205,破戒僧,182#71,1,1,0
10205,破戒僧,172#90,1,1,0
10252,破戒僧(勇士),172#88,1,1,0
10205,破戒僧,174#88,1,1,0
10205,破戒僧,176#90,1,1,0
10252,破戒僧(勇士),174#91,1,1,0
10205,破戒僧,174#90,1,1,0
10205,破戒僧,170#88,1,1,0
10205,破戒僧,185#86,1,1,0
10205,破戒僧,183#85,1,1,0
10252,破戒僧(勇士),184#83,1,1,0
10205,破戒僧,188#84,1,1,0
10205,破戒僧,186#82,1,1,0
10252,破戒僧(勇士),187#86,1,1,0
10205,破戒僧,186#84,1,1,0
10252,破戒僧(勇士),116#57,1,1,0
10205,破戒僧,114#54,1,1,0
10205,破戒僧,116#53,1,1,0
10252,破戒僧(勇士),118#54,1,1,0
10205,破戒僧,119#57,1,1,0
10205,破戒僧,117#55,1,1,0
10205,破戒僧,113#57,1,1,0
10205,破戒僧,113#45,1,1,0
10252,破戒僧(勇士),114#42,1,1,0
10205,破戒僧,117#41,1,1,0
10205,破戒僧,119#43,1,1,0
10252,破戒僧(勇士),119#46,1,1,0
10205,破戒僧,116#46,1,1,0
10205,破戒僧,116#43,1,1,0
10252,破戒僧(勇士),131#53,1,1,0
10205,破戒僧,134#53,1,1,0
10205,破戒僧,134#51,1,1,0
10252,破戒僧(勇士),133#49,1,1,0
10205,破戒僧,130#50,1,1,0
10205,破戒僧,129#52,1,1,0
10205,破戒僧,132#51,1,1,0
10252,破戒僧(勇士),143#48,1,1,0
10205,破戒僧,143#46,1,1,0
10205,破戒僧,145#49,1,1,0
10252,破戒僧(勇士),141#49,1,1,0
10205,破戒僧,141#47,1,1,0
10205,破戒僧,145#47,1,1,0
10205,破戒僧,141#46,1,1,0
10205,破戒僧,153#44,1,1,0
10252,破戒僧(勇士),152#42,1,1,0
10205,破戒僧,154#40,1,1,0
10205,破戒僧,157#41,1,1,0
10252,破戒僧(勇士),157#43,1,1,0
10205,破戒僧,155#42,1,1,0
10205,破戒僧,156#44,1,1,0
10205,破戒僧,121#103,1,1,0
10252,破戒僧(勇士),118#102,1,1,0
10205,破戒僧,118#100,1,1,0
10205,破戒僧,120#98,1,1,0
10252,破戒僧(勇士),122#99,1,1,0
10205,破戒僧,121#101,1,1,0
10205,破戒僧,123#102,1,1,0
10252,破戒僧(勇士),140#89,1,1,0
10205,破戒僧,142#91,1,1,0
10205,破戒僧,145#90,1,1,0
10252,破戒僧(勇士),145#88,1,1,0
10205,破戒僧,143#85,1,1,0
10205,破戒僧,141#87,1,1,0
10205,破戒僧,143#88,1,1,0
10205,破戒僧,134#78,1,1,0
10205,破戒僧,136#77,1,1,0
10252,破戒僧(勇士),138#78,1,1,0
10205,破戒僧,136#79,1,1,0
10207,巨斧山贼,154#233,1,1,0
10207,巨斧山贼,152#232,1,1,0
10254,巨斧山贼(勇士),152#230,1,1,0
10207,巨斧山贼,154#229,1,1,0
10254,巨斧山贼(勇士),154#231,1,1,0
10207,巨斧山贼,156#230,1,1,0
10207,巨斧山贼,156#232,1,1,0
10254,巨斧山贼(勇士),162#242,1,1,0
10207,巨斧山贼,160#241,1,1,0
10207,巨斧山贼,160#239,1,1,0
10207,巨斧山贼,162#240,1,1,0
10207,巨斧山贼,164#241,1,1,0
10254,巨斧山贼(勇士),164#239,1,1,0
10207,巨斧山贼,162#238,1,1,0
10254,巨斧山贼(勇士),172#238,1,1,0
10207,巨斧山贼,170#237,1,1,0
10207,巨斧山贼,174#237,1,1,0
10207,巨斧山贼,174#235,1,1,0
10207,巨斧山贼,172#236,1,1,0
10254,巨斧山贼(勇士),170#235,1,1,0
10207,巨斧山贼,172#234,1,1,0
10207,巨斧山贼,183#239,1,1,0
10207,巨斧山贼,181#238,1,1,0
10254,巨斧山贼(勇士),185#238,1,1,0
10207,巨斧山贼,185#236,1,1,0
10254,巨斧山贼(勇士),181#236,1,1,0
10207,巨斧山贼,183#237,1,1,0
10207,巨斧山贼,183#235,1,1,0
10254,巨斧山贼(勇士),163#226,1,1,0
10207,巨斧山贼,161#225,1,1,0
10207,巨斧山贼,165#225,1,1,0
10207,巨斧山贼,163#222,1,1,0
10207,巨斧山贼,161#223,1,1,0
10254,巨斧山贼(勇士),163#224,1,1,0
10207,巨斧山贼,165#223,1,1,0
10207,巨斧山贼,179#233,1,1,0
10207,巨斧山贼,177#230,1,1,0
10254,巨斧山贼(勇士),181#230,1,1,0
10207,巨斧山贼,179#231,1,1,0
10254,巨斧山贼(勇士),181#232,1,1,0
10207,巨斧山贼,177#232,1,1,0
10207,巨斧山贼,179#229,1,1,0
10254,巨斧山贼(勇士),174#222,1,1,0
10207,巨斧山贼,174#224,1,1,0
10207,巨斧山贼,176#223,1,1,0
10207,巨斧山贼,172#223,1,1,0
10207,巨斧山贼,172#221,1,1,0
10254,巨斧山贼(勇士),176#221,1,1,0
10207,巨斧山贼,174#220,1,1,0
10207,巨斧山贼,170#214,1,1,0
10207,巨斧山贼,165#214,1,1,0
10254,巨斧山贼(勇士),168#215,1,1,0
10207,巨斧山贼,168#213,1,1,0
10254,巨斧山贼(勇士),166#212,1,1,0
10207,巨斧山贼,170#212,1,1,0
10207,巨斧山贼,168#211,1,1,0
10254,巨斧山贼(勇士),183#219,1,1,0
10207,巨斧山贼,181#218,1,1,0
10207,巨斧山贼,185#218,1,1,0
10207,巨斧山贼,185#216,1,1,0
10207,巨斧山贼,183#217,1,1,0
