id,怪物名称,出生点,出生范围,怪物数量,移动范围
前4位对应地图id前四位，第五六位区分1小怪/2boss，后2位对应怪物编号,1是普通怪2是boss,x#y,x#y,填坐标2后可填，表示区域内怪物数量,移动范围至少要大于等于出生范围
uint#id,string#name,string#positon,uint#bornRange,uint#total,uint#bornDistance
id,name,position,bornRange,total,bornDistance
20301,羽扇地灵舞女,63#42,1,1,0
20301,羽扇地灵舞女,64#36,1,1,0
20301,羽扇地灵舞女,58#45,1,1,0
20351,羽扇地灵舞女(勇士),53#47,1,1,0
20301,羽扇地灵舞女,46#43,1,1,0
20351,羽扇地灵舞女(勇士),54#43,1,1,0
20301,羽扇地灵舞女,61#31,1,1,0
20301,羽扇地灵舞女,58#36,1,1,0
20351,羽扇地灵舞女(勇士),50#35,1,1,0
20301,羽扇地灵舞女,40#34,1,1,0
20301,羽扇地灵舞女,43#40,1,1,0
20351,羽扇地灵舞女(勇士),38#27,1,1,0
20301,羽扇地灵舞女,38#27,1,1,0
20301,羽扇地灵舞女,47#30,1,1,0
20351,羽扇地灵舞女(勇士),56#23,1,1,0
20301,羽扇地灵舞女,61#25,1,1,0
20301,羽扇地灵舞女,55#29,1,1,0
20301,羽扇地灵舞女,52#24,1,1,0
20301,羽扇地灵舞女,46#23,1,1,0
20301,羽扇地灵舞女,40#21,1,1,0
20351,羽扇地灵舞女(勇士),51#15,1,1,0
20301,羽扇地灵舞女,34#21,1,1,0
20302,青蝶地灵魔女,66#70,1,1,0
20352,青蝶地灵魔女(勇士),72#74,1,1,0
20302,青蝶地灵魔女,65#75,1,1,0
20302,青蝶地灵魔女,59#74,1,1,0
20302,青蝶地灵魔女,61#67,1,1,0
20302,青蝶地灵魔女,71#85,1,1,0
20302,青蝶地灵魔女,76#80,1,1,0
20302,青蝶地灵魔女,82#77,1,1,0
20352,青蝶地灵魔女(勇士),69#78,1,1,0
20302,青蝶地灵魔女,63#62,1,1,0
20302,青蝶地灵魔女,59#63,1,1,0
20302,青蝶地灵魔女,54#67,1,1,0
20302,青蝶地灵魔女,88#79,1,1,0
20352,青蝶地灵魔女(勇士),87#86,1,1,0
20302,青蝶地灵魔女,79#92,1,1,0
20302,青蝶地灵魔女,94#77,1,1,0
20303,夺魂地灵圣母,96#101,1,1,0
20303,夺魂地灵圣母,110#79,1,1,0
20303,夺魂地灵圣母,105#84,1,1,0
20353,夺魂地灵圣母(勇士),100#94,1,1,0
20303,夺魂地灵圣母,110#93,1,1,0
20303,夺魂地灵圣母,116#91,1,1,0
20353,夺魂地灵圣母(勇士),123#92,1,1,0
20303,夺魂地灵圣母,129#89,1,1,0
20303,夺魂地灵圣母,130#95,1,1,0
20353,夺魂地灵圣母(勇士),124#101,1,1,0
20303,夺魂地灵圣母,118#101,1,1,0
20303,夺魂地灵圣母,111#99,1,1,0
20353,夺魂地灵圣母(勇士),96#107,1,1,0
20303,夺魂地灵圣母,96#107,1,1,0
20303,夺魂地灵圣母,109#107,1,1,0
20353,夺魂地灵圣母(勇士),119#106,1,1,0
20303,夺魂地灵圣母,107#112,1,1,0
20303,夺魂地灵圣母,127#108,1,1,0
20303,夺魂地灵圣母,132#105,1,1,0
20353,夺魂地灵圣母(勇士),133#97,1,1,0
20303,夺魂地灵圣母,117#81,1,1,0
