id,怪物名称,出生点,出生范围,怪物数量,移动范围
前4位对应地图id前四位，第五六位区分1小怪/2boss，后2位对应怪物编号,1是普通怪2是boss,x#y,x#y,填坐标2后可填，表示区域内怪物数量,移动范围至少要大于等于出生范围
uint#id,string#name,string#positon,uint#bornRange,uint#total,uint#bornDistance
id,name,position,bornRange,total,bornDistance
2303501,赤血熊(BOSS),104#160,1,1,0
2304001,山贼头领(BOSS),42#46,1,1,0
10301,赤血熊,35#119,1,1,0
10301,赤血熊,33#118,1,1,0
10351,赤血熊(猛兽),37#118,1,1,0
10301,赤血熊,35#117,1,1,0
10351,赤血熊(猛兽),33#116,1,1,0
10301,赤血熊,37#116,1,1,0
10301,赤血熊,35#115,1,1,0
10301,赤血熊,30#106,1,1,0
10301,赤血熊,28#105,1,1,0
10351,赤血熊(猛兽),30#104,1,1,0
10301,赤血熊,32#105,1,1,0
10351,赤血熊(猛兽),28#103,1,1,0
10301,赤血熊,30#102,1,1,0
10301,赤血熊,32#103,1,1,0
10301,赤血熊,70#120,1,1,0
10301,赤血熊,68#119,1,1,0
10351,赤血熊(猛兽),72#119,1,1,0
10301,赤血熊,70#118,1,1,0
10351,赤血熊(猛兽),68#117,1,1,0
10301,赤血熊,72#117,1,1,0
10301,赤血熊,70#116,1,1,0
10301,赤血熊,48#115,1,1,0
10301,赤血熊,46#114,1,1,0
10351,赤血熊(猛兽),48#113,1,1,0
10301,赤血熊,50#114,1,1,0
10351,赤血熊(猛兽),46#112,1,1,0
10301,赤血熊,50#112,1,1,0
10301,赤血熊,48#111,1,1,0
10301,赤血熊,43#106,1,1,0
10301,赤血熊,41#105,1,1,0
10351,赤血熊(猛兽),45#105,1,1,0
10301,赤血熊,43#104,1,1,0
10351,赤血熊(猛兽),41#103,1,1,0
10301,赤血熊,43#102,1,1,0
10301,赤血熊,45#103,1,1,0
10301,赤血熊,60#107,1,1,0
10301,赤血熊,58#106,1,1,0
10351,赤血熊(猛兽),60#105,1,1,0
10301,赤血熊,62#106,1,1,0
10351,赤血熊(猛兽),58#104,1,1,0
10301,赤血熊,60#103,1,1,0
10301,赤血熊,62#104,1,1,0
10301,赤血熊,32#92,1,1,0
10301,赤血熊,30#91,1,1,0
10351,赤血熊(猛兽),32#90,1,1,0
10301,赤血熊,34#91,1,1,0
10351,赤血熊(猛兽),32#88,1,1,0
10301,赤血熊,34#89,1,1,0
10301,赤血熊,30#89,1,1,0
10301,赤血熊,46#94,1,1,0
10301,赤血熊,44#93,1,1,0
10351,赤血熊(猛兽),46#92,1,1,0
10301,赤血熊,48#93,1,1,0
10351,赤血熊(猛兽),44#91,1,1,0
10301,赤血熊,46#90,1,1,0
10301,赤血熊,48#91,1,1,0
10301,赤血熊,54#125,1,1,0
10301,赤血熊,52#124,1,1,0
10351,赤血熊(猛兽),54#123,1,1,0
10301,赤血熊,52#122,1,1,0
10351,赤血熊(猛兽),56#122,1,1,0
10301,赤血熊,54#121,1,1,0
10301,赤血熊,56#124,1,1,0
10301,赤血熊,60#94,1,1,0
10301,赤血熊,60#92,1,1,0
10351,赤血熊(猛兽),62#93,1,1,0
10301,赤血熊,62#91,1,1,0
10351,赤血熊(猛兽),58#93,1,1,0
10301,赤血熊,58#91,1,1,0
10301,赤血熊,60#90,1,1,0
10302,山林黄虎,62#82,1,1,0
10302,山林黄虎,60#81,1,1,0
10302,山林黄虎,62#80,1,1,0
10302,山林黄虎,64#81,1,1,0
10302,山林黄虎,64#79,1,1,0
10302,山林黄虎,62#78,1,1,0
10302,山林黄虎,60#79,1,1,0
10302,山林黄虎,75#72,1,1,0
10302,山林黄虎,73#71,1,1,0
10302,山林黄虎,75#70,1,1,0
10302,山林黄虎,77#71,1,1,0
10302,山林黄虎,77#69,1,1,0
10302,山林黄虎,75#68,1,1,0
10302,山林黄虎,73#69,1,1,0
10302,山林黄虎,87#66,1,1,0
10302,山林黄虎,85#65,1,1,0
10302,山林黄虎,87#64,1,1,0
10302,山林黄虎,89#65,1,1,0
10302,山林黄虎,89#63,1,1,0
10302,山林黄虎,87#62,1,1,0
10302,山林黄虎,85#63,1,1,0
10302,山林黄虎,99#58,1,1,0
10302,山林黄虎,97#57,1,1,0
10302,山林黄虎,99#56,1,1,0
10302,山林黄虎,101#57,1,1,0
10302,山林黄虎,99#54,1,1,0
10302,山林黄虎,101#55,1,1,0
10302,山林黄虎,97#55,1,1,0
10302,山林黄虎,100#45,1,1,0
10302,山林黄虎,98#44,1,1,0
10302,山林黄虎,100#43,1,1,0
10302,山林黄虎,102#44,1,1,0
10302,山林黄虎,100#41,1,1,0
10302,山林黄虎,102#42,1,1,0
10302,山林黄虎,98#42,1,1,0
10302,山林黄虎,103#71,1,1,0
10302,山林黄虎,101#70,1,1,0
10302,山林黄虎,103#69,1,1,0
10302,山林黄虎,105#70,1,1,0
10302,山林黄虎,103#67,1,1,0
10302,山林黄虎,101#68,1,1,0
10302,山林黄虎,105#68,1,1,0
10302,山林黄虎,113#61,1,1,0
10302,山林黄虎,111#60,1,1,0
10302,山林黄虎,113#59,1,1,0
10302,山林黄虎,115#60,1,1,0
10302,山林黄虎,111#58,1,1,0
10302,山林黄虎,113#57,1,1,0
10302,山林黄虎,115#58,1,1,0
10305,双枪渔贼,117#84,1,1,0
10353,双枪渔贼(勇士),115#83,1,1,0
10305,双枪渔贼,117#82,1,1,0
10305,双枪渔贼,119#83,1,1,0
10305,双枪渔贼,119#81,1,1,0
10353,双枪渔贼(勇士),115#81,1,1,0
10305,双枪渔贼,117#80,1,1,0
10305,双枪渔贼,125#69,1,1,0
10353,双枪渔贼(勇士),123#68,1,1,0
10305,双枪渔贼,125#67,1,1,0
10305,双枪渔贼,127#68,1,1,0
10305,双枪渔贼,123#66,1,1,0
10353,双枪渔贼(勇士),125#65,1,1,0
10305,双枪渔贼,127#66,1,1,0
10305,双枪渔贼,133#81,1,1,0
10353,双枪渔贼(勇士),131#80,1,1,0
10305,双枪渔贼,133#79,1,1,0
10305,双枪渔贼,135#80,1,1,0
10305,双枪渔贼,135#78,1,1,0
10353,双枪渔贼(勇士),133#77,1,1,0
10305,双枪渔贼,131#78,1,1,0
10305,双枪渔贼,144#92,1,1,0
10353,双枪渔贼(勇士),142#91,1,1,0
10305,双枪渔贼,144#90,1,1,0
10305,双枪渔贼,146#91,1,1,0
10305,双枪渔贼,146#89,1,1,0
10353,双枪渔贼(勇士),144#88,1,1,0
10305,双枪渔贼,142#89,1,1,0
10305,双枪渔贼,146#109,1,1,0
10353,双枪渔贼(勇士),144#108,1,1,0
10305,双枪渔贼,146#107,1,1,0
10305,双枪渔贼,148#108,1,1,0
10305,双枪渔贼,148#106,1,1,0
10353,双枪渔贼(勇士),146#105,1,1,0
10305,双枪渔贼,144#106,1,1,0
10305,双枪渔贼,157#100,1,1,0
10353,双枪渔贼(勇士),155#99,1,1,0
10305,双枪渔贼,157#98,1,1,0
10305,双枪渔贼,159#99,1,1,0
10305,双枪渔贼,159#97,1,1,0
10353,双枪渔贼(勇士),157#96,1,1,0
10305,双枪渔贼,155#97,1,1,0
10303,白纹虎,151#143,1,1,0
10303,白纹虎,149#142,1,1,0
10303,白纹虎,151#141,1,1,0
10303,白纹虎,153#142,1,1,0
10352,白纹虎(猛兽),153#140,1,1,0
10303,白纹虎,149#140,1,1,0
10352,白纹虎(猛兽),151#139,1,1,0
10303,白纹虎,161#134,1,1,0
10303,白纹虎,159#133,1,1,0
10303,白纹虎,161#132,1,1,0
10303,白纹虎,163#133,1,1,0
10352,白纹虎(猛兽),161#130,1,1,0
10303,白纹虎,159#131,1,1,0
10352,白纹虎(猛兽),163#131,1,1,0
10303,白纹虎,146#129,1,1,0
10303,白纹虎,144#128,1,1,0
10303,白纹虎,148#128,1,1,0
10303,白纹虎,146#127,1,1,0
10352,白纹虎(猛兽),146#125,1,1,0
10303,白纹虎,148#126,1,1,0
10352,白纹虎(猛兽),144#126,1,1,0
10303,白纹虎,157#125,1,1,0
10303,白纹虎,155#124,1,1,0
10303,白纹虎,157#123,1,1,0
10303,白纹虎,159#124,1,1,0
10352,白纹虎(猛兽),159#122,1,1,0
10303,白纹虎,157#121,1,1,0
10352,白纹虎(猛兽),155#122,1,1,0
10303,白纹虎,145#118,1,1,0
10303,白纹虎,143#117,1,1,0
10303,白纹虎,145#116,1,1,0
10303,白纹虎,147#117,1,1,0
10352,白纹虎(猛兽),147#115,1,1,0
10303,白纹虎,145#114,1,1,0
10352,白纹虎(猛兽),143#115,1,1,0
10303,白纹虎,162#113,1,1,0
10303,白纹虎,160#112,1,1,0
10303,白纹虎,164#112,1,1,0
10303,白纹虎,162#111,1,1,0
10352,白纹虎(猛兽),164#110,1,1,0
10303,白纹虎,162#109,1,1,0
10352,白纹虎(猛兽),160#110,1,1,0
10307,小山怪,153#157,1,1,0
10307,小山怪,151#156,1,1,0
10307,小山怪,153#155,1,1,0
10307,小山怪,155#156,1,1,0
10307,小山怪,155#154,1,1,0
10307,小山怪,151#154,1,1,0
10307,小山怪,153#153,1,1,0
10307,小山怪,163#148,1,1,0
10307,小山怪,161#147,1,1,0
10307,小山怪,163#146,1,1,0
10307,小山怪,165#147,1,1,0
10307,小山怪,163#144,1,1,0
10307,小山怪,165#145,1,1,0
10307,小山怪,161#145,1,1,0
10307,小山怪,171#155,1,1,0
10307,小山怪,169#154,1,1,0
10307,小山怪,171#153,1,1,0
10307,小山怪,173#154,1,1,0
10307,小山怪,171#151,1,1,0
10307,小山怪,169#152,1,1,0
10307,小山怪,173#152,1,1,0
10307,小山怪,168#165,1,1,0
10307,小山怪,166#164,1,1,0
10307,小山怪,168#163,1,1,0
10307,小山怪,170#164,1,1,0
10307,小山怪,168#161,1,1,0
10307,小山怪,166#162,1,1,0
10307,小山怪,170#162,1,1,0
10307,小山怪,158#175,1,1,0
10307,小山怪,156#174,1,1,0
10307,小山怪,158#173,1,1,0
10307,小山怪,160#174,1,1,0
10307,小山怪,158#171,1,1,0
10307,小山怪,156#172,1,1,0
10307,小山怪,160#172,1,1,0
10307,小山怪,143#169,1,1,0
10307,小山怪,141#168,1,1,0
10307,小山怪,143#167,1,1,0
10307,小山怪,145#168,1,1,0
10307,小山怪,143#165,1,1,0
10307,小山怪,141#166,1,1,0
10307,小山怪,145#166,1,1,0
10307,小山怪,120#163,1,1,0
10307,小山怪,118#162,1,1,0
10307,小山怪,120#161,1,1,0
10307,小山怪,122#162,1,1,0
10307,小山怪,120#159,1,1,0
10307,小山怪,118#160,1,1,0
10307,小山怪,122#160,1,1,0
10307,小山怪,128#172,1,1,0
10307,小山怪,126#171,1,1,0
10307,小山怪,128#170,1,1,0
10307,小山怪,130#171,1,1,0
10307,小山怪,128#168,1,1,0
10307,小山怪,126#169,1,1,0
10307,小山怪,130#169,1,1,0
10307,小山怪,131#156,1,1,0
10307,小山怪,129#155,1,1,0
10307,小山怪,131#154,1,1,0
10307,小山怪,133#155,1,1,0
10307,小山怪,131#152,1,1,0
10307,小山怪,129#153,1,1,0
10307,小山怪,133#153,1,1,0
10307,小山怪,139#148,1,1,0
10307,小山怪,137#147,1,1,0
10307,小山怪,139#146,1,1,0
10307,小山怪,139#144,1,1,0
10307,小山怪,137#145,1,1,0
10307,小山怪,141#145,1,1,0
10307,小山怪,141#147,1,1,0
10306,巨臂异人,47#177,1,1,0
10354,巨臂异人(勇士),47#175,1,1,0
10306,巨臂异人,45#176,1,1,0
10306,巨臂异人,49#176,1,1,0
10354,巨臂异人(勇士),49#174,1,1,0
10306,巨臂异人,47#173,1,1,0
10306,巨臂异人,45#174,1,1,0
10306,巨臂异人,57#170,1,1,0
10354,巨臂异人(勇士),55#169,1,1,0
10306,巨臂异人,57#168,1,1,0
10306,巨臂异人,59#169,1,1,0
10354,巨臂异人(勇士),57#166,1,1,0
10306,巨臂异人,59#167,1,1,0
10306,巨臂异人,55#167,1,1,0
10306,巨臂异人,46#163,1,1,0
10354,巨臂异人(勇士),44#162,1,1,0
10306,巨臂异人,46#161,1,1,0
10306,巨臂异人,48#162,1,1,0
10354,巨臂异人(勇士),48#160,1,1,0
10306,巨臂异人,46#159,1,1,0
10306,巨臂异人,44#160,1,1,0
10306,巨臂异人,30#161,1,1,0
10354,巨臂异人(勇士),28#160,1,1,0
10306,巨臂异人,30#159,1,1,0
10306,巨臂异人,28#158,1,1,0
10354,巨臂异人(勇士),30#157,1,1,0
10306,巨臂异人,32#158,1,1,0
10306,巨臂异人,32#160,1,1,0
10306,巨臂异人,41#153,1,1,0
10354,巨臂异人(勇士),39#152,1,1,0
10306,巨臂异人,41#151,1,1,0
