id,怪物名称,出生点,出生范围,怪物数量,移动范围
前4位对应地图id前四位，第五六位区分1小怪/2boss，后2位对应怪物编号,1是普通怪2是boss,x#y,x#y,填坐标2后可填，表示区域内怪物数量,移动范围至少要大于等于出生范围
uint#id,string#name,string#positon,uint#bornRange,uint#total,uint#bornDistance
id,name,position,bornRange,total,bornDistance
20601,红衣血魔侍女,102#32,1,1,0
20601,红衣血魔侍女,92#36,1,1,0
20651,红衣血魔侍女(勇士),97#41,1,1,0
20601,红衣血魔侍女,105#42,1,1,0
20601,红衣血魔侍女,82#35,1,1,0
20651,红衣血魔侍女(勇士),75#38,1,1,0
20601,红衣血魔侍女,83#42,1,1,0
20601,红衣血魔侍女,79#28,1,1,0
20601,红衣血魔侍女,86#29,1,1,0
20651,红衣血魔侍女(勇士),97#29,1,1,0
20601,红衣血魔侍女,99#48,1,1,0
20601,红衣血魔侍女,92#52,1,1,0
20651,红衣血魔侍女(勇士),92#52,1,1,0
20601,红衣血魔侍女,100#55,1,1,0
20651,红衣血魔侍女(勇士),84#50,1,1,0
20601,红衣血魔侍女,74#48,1,1,0
20651,红衣血魔侍女(勇士),64#49,1,1,0
20601,红衣血魔侍女,68#42,1,1,0
20601,红衣血魔侍女,68#42,1,1,0
20602,红蝶血魔妖姬,75#94,1,1,0
20602,红蝶血魔妖姬,82#91,1,1,0
20652,红蝶血魔妖姬(勇士),74#86,1,1,0
20602,红蝶血魔妖姬,82#75,1,1,0
20602,红蝶血魔妖姬,71#68,1,1,0
20652,红蝶血魔妖姬(勇士),79#67,1,1,0
20602,红蝶血魔妖姬,82#102,1,1,0
20652,红蝶血魔妖姬(勇士),74#104,1,1,0
20602,红蝶血魔妖姬,89#107,1,1,0
20602,红蝶血魔妖姬,97#107,1,1,0
20602,红蝶血魔妖姬,81#85,1,1,0
20652,红蝶血魔妖姬(勇士),84#106,1,1,0
20603,摄魂血魔圣女,81#143,1,1,0
20603,摄魂血魔圣女,81#143,1,1,0
20653,摄魂血魔圣女(勇士),88#142,1,1,0
20603,摄魂血魔圣女,88#135,1,1,0
20603,摄魂血魔圣女,98#139,1,1,0
20603,摄魂血魔圣女,86#148,1,1,0
20603,摄魂血魔圣女,101#147,1,1,0
20653,摄魂血魔圣女(勇士),110#139,1,1,0
20603,摄魂血魔圣女,106#132,1,1,0
20603,摄魂血魔圣女,114#130,1,1,0
20603,摄魂血魔圣女,113#123,1,1,0
20653,摄魂血魔圣女(勇士),103#128,1,1,0
20603,摄魂血魔圣女,95#132,1,1,0
20603,摄魂血魔圣女,94#120,1,1,0
20653,摄魂血魔圣女(勇士),93#124,1,1,0
20603,摄魂血魔圣女,93#124,1,1,0
20603,摄魂血魔圣女,81#125,1,1,0
20603,摄魂血魔圣女,73#120,1,1,0
20603,摄魂血魔圣女,69#132,1,1,0
20653,摄魂血魔圣女(勇士),71#125,1,1,0
20603,摄魂血魔圣女,101#124,1,1,0
20653,摄魂血魔圣女(勇士),80#118,1,1,0
20603,摄魂血魔圣女,66#118,1,1,0
20603,摄魂血魔圣女,79#135,1,1,0
20602,红蝶血魔妖姬,77#78,1,1,0
20652,红蝶血魔妖姬(勇士),70#75,1,1,0
20602,红蝶血魔妖姬,69#61,1,1,0
