id,怪物名称,出生点,出生范围,怪物数量,移动范围
前4位对应地图id前四位，第五六位区分1小怪/2boss，后2位对应怪物编号,1是普通怪2是boss,x#y,x#y,填坐标2后可填，表示区域内怪物数量,移动范围至少要大于等于出生范围
uint#id,string#name,string#positon,uint#bornRange,uint#total,uint#bornDistance
id,name,position,bornRange,total,bornDistance
12151,剑齿恶虎(猛兽),195#159,1,1,0
12151,剑齿恶虎(猛兽),243#153,1,1,0
12152,嗜血狂狼(猛兽),176#45,1,1,0
12152,嗜血狂狼(猛兽),165#27,1,1,0
12152,嗜血狂狼(猛兽),163#12,1,1,0
12152,嗜血狂狼(猛兽),167#6,1,1,0
12152,嗜血狂狼(猛兽),211#7,1,1,0
12351,珊瑚蛇(猛兽),90#170,1,1,0
12351,珊瑚蛇(猛兽),104#184,1,1,0
12351,珊瑚蛇(猛兽),114#184,1,1,0
12351,珊瑚蛇(猛兽),114#164,1,1,0
12451,黑松鬼面贼(勇士),35#152,1,1,0
12451,黑松鬼面贼(勇士),41#157,1,1,0
12451,黑松鬼面贼(勇士),46#153,1,1,0
12451,黑松鬼面贼(勇士),55#153,1,1,0
12451,黑松鬼面贼(勇士),31#149,1,1,0
12451,黑松鬼面贼(勇士),31#149,1,1,0
12452,暴力走私商(勇士),72#132,1,1,0
12452,暴力走私商(勇士),29#122,1,1,0
12454,飞天女盗(勇士),48#11,1,1,0
12454,飞天女盗(勇士),48#11,1,1,0
12454,飞天女盗(勇士),48#11,1,1,0
12454,飞天女盗(勇士),31#29,1,1,0
12454,飞天女盗(勇士),31#29,1,1,0
12352,青头蛇(猛兽),98#191,1,1,0
12352,青头蛇(猛兽),97#187,1,1,0
12352,青头蛇(猛兽),97#187,1,1,0
12352,青头蛇(猛兽),88#192,1,1,0
12352,青头蛇(猛兽),82#189,1,1,0
12352,青头蛇(猛兽),82#182,1,1,0
12352,青头蛇(猛兽),76#187,1,1,0
12352,青头蛇(猛兽),76#182,1,1,0
12352,青头蛇(猛兽),90#178,1,1,0
2306001,剑齿恶虎王(BOSS),22#91,1,1,0
2306501,赏猎刺客圣女(BOSS),128#86,1,1,0
2307001,青面司护狂战头领(BOSS),215#95,1,1,0
12151,剑齿恶虎(猛兽),198#196,1,1,0
12151,剑齿恶虎(猛兽),195#191,1,1,0
12151,剑齿恶虎(猛兽),201#191,1,1,0
12151,剑齿恶虎(猛兽),210#205,1,1,0
12151,剑齿恶虎(猛兽),210#205,1,1,0
12151,剑齿恶虎(猛兽),206#199,1,1,0
12151,剑齿恶虎(猛兽),214#199,1,1,0
12151,剑齿恶虎(猛兽),225#192,1,1,0
12151,剑齿恶虎(猛兽),225#192,1,1,0
12151,剑齿恶虎(猛兽),221#188,1,1,0
12151,剑齿恶虎(猛兽),228#187,1,1,0
12151,剑齿恶虎(猛兽),212#194,1,1,0
12151,剑齿恶虎(猛兽),209#189,1,1,0
12151,剑齿恶虎(猛兽),215#189,1,1,0
12151,剑齿恶虎(猛兽),195#183,1,1,0
12151,剑齿恶虎(猛兽),192#178,1,1,0
12151,剑齿恶虎(猛兽),199#178,1,1,0
12151,剑齿恶虎(猛兽),192#170,1,1,0
12151,剑齿恶虎(猛兽),190#166,1,1,0
12151,剑齿恶虎(猛兽),195#166,1,1,0
12151,剑齿恶虎(猛兽),195#166,1,1,0
12151,剑齿恶虎(猛兽),205#173,1,1,0
12151,剑齿恶虎(猛兽),203#169,1,1,0
12151,剑齿恶虎(猛兽),208#169,1,1,0
12151,剑齿恶虎(猛兽),198#154,1,1,0
12151,剑齿恶虎(猛兽),198#154,1,1,0
12151,剑齿恶虎(猛兽),201#159,1,1,0
12151,剑齿恶虎(猛兽),207#154,1,1,0
12151,剑齿恶虎(猛兽),207#154,1,1,0
12151,剑齿恶虎(猛兽),210#159,1,1,0
12151,剑齿恶虎(猛兽),214#154,1,1,0
12151,剑齿恶虎(猛兽),217#159,1,1,0
12151,剑齿恶虎(猛兽),217#159,1,1,0
12151,剑齿恶虎(猛兽),217#159,1,1,0
12151,剑齿恶虎(猛兽),217#159,1,1,0
12151,剑齿恶虎(猛兽),220#154,1,1,0
12151,剑齿恶虎(猛兽),223#159,1,1,0
12151,剑齿恶虎(猛兽),226#172,1,1,0
12151,剑齿恶虎(猛兽),223#168,1,1,0
12151,剑齿恶虎(猛兽),229#168,1,1,0
12151,剑齿恶虎(猛兽),236#162,1,1,0
12151,剑齿恶虎(猛兽),243#163,1,1,0
12151,剑齿恶虎(猛兽),240#158,1,1,0
12151,剑齿恶虎(猛兽),231#156,1,1,0
12151,剑齿恶虎(猛兽),228#152,1,1,0
12151,剑齿恶虎(猛兽),234#152,1,1,0
12151,剑齿恶虎(猛兽),212#147,1,1,0
12151,剑齿恶虎(猛兽),219#147,1,1,0
12151,剑齿恶虎(猛兽),215#143,1,1,0
12151,剑齿恶虎(猛兽),213#185,1,1,0
12151,剑齿恶虎(猛兽),210#181,1,1,0
12151,剑齿恶虎(猛兽),216#181,1,1,0
12151,剑齿恶虎(猛兽),235#184,1,1,0
12151,剑齿恶虎(猛兽),241#184,1,1,0
12151,剑齿恶虎(猛兽),238#179,1,1,0
12151,剑齿恶虎(猛兽),223#183,1,1,0
12151,剑齿恶虎(猛兽),220#178,1,1,0
12151,剑齿恶虎(猛兽),226#178,1,1,0
12151,剑齿恶虎(猛兽),237#174,1,1,0
12151,剑齿恶虎(猛兽),242#174,1,1,0
12151,剑齿恶虎(猛兽),239#169,1,1,0
12152,嗜血狂狼(猛兽),170#27,1,1,0
12152,嗜血狂狼(猛兽),167#23,1,1,0
12152,嗜血狂狼(猛兽),169#12,1,1,0
12152,嗜血狂狼(猛兽),176#20,1,1,0
12152,嗜血狂狼(猛兽),173#15,1,1,0
12152,嗜血狂狼(猛兽),179#15,1,1,0
12152,嗜血狂狼(猛兽),195#15,1,1,0
12152,嗜血狂狼(猛兽),201#15,1,1,0
12152,嗜血狂狼(猛兽),198#9,1,1,0
12152,嗜血狂狼(猛兽),215#14,1,1,0
12152,嗜血狂狼(猛兽),208#11,1,1,0
12152,嗜血狂狼(猛兽),208#11,1,1,0
12152,嗜血狂狼(猛兽),224#18,1,1,0
12152,嗜血狂狼(猛兽),231#18,1,1,0
12152,嗜血狂狼(猛兽),227#12,1,1,0
12152,嗜血狂狼(猛兽),190#31,1,1,0
12152,嗜血狂狼(猛兽),187#26,1,1,0
12152,嗜血狂狼(猛兽),193#26,1,1,0
12152,嗜血狂狼(猛兽),197#38,1,1,0
12152,嗜血狂狼(猛兽),200#34,1,1,0
12152,嗜血狂狼(猛兽),200#34,1,1,0
12152,嗜血狂狼(猛兽),203#38,1,1,0
12152,嗜血狂狼(猛兽),209#24,1,1,0
12152,嗜血狂狼(猛兽),215#25,1,1,0
12152,嗜血狂狼(猛兽),214#19,1,1,0
12152,嗜血狂狼(猛兽),226#43,1,1,0
12152,嗜血狂狼(猛兽),231#44,1,1,0
12152,嗜血狂狼(猛兽),231#38,1,1,0
12152,嗜血狂狼(猛兽),216#36,1,1,0
12152,嗜血狂狼(猛兽),222#38,1,1,0
12152,嗜血狂狼(猛兽),221#32,1,1,0
12152,嗜血狂狼(猛兽),236#26,1,1,0
12152,嗜血狂狼(猛兽),240#23,1,1,0
12152,嗜血狂狼(猛兽),236#21,1,1,0
12152,嗜血狂狼(猛兽),179#40,1,1,0
12152,嗜血狂狼(猛兽),174#41,1,1,0
12152,嗜血狂狼(猛兽),194#54,1,1,0
12152,嗜血狂狼(猛兽),191#51,1,1,0
12152,嗜血狂狼(猛兽),196#49,1,1,0
12152,嗜血狂狼(猛兽),179#31,1,1,0
12152,嗜血狂狼(猛兽),177#26,1,1,0
12152,嗜血狂狼(猛兽),181#26,1,1,0
12351,珊瑚蛇(猛兽),92#175,1,1,0
12351,珊瑚蛇(猛兽),96#172,1,1,0
12351,珊瑚蛇(猛兽),102#181,1,1,0
12351,珊瑚蛇(猛兽),107#181,1,1,0
12351,珊瑚蛇(猛兽),116#181,1,1,0
12351,珊瑚蛇(猛兽),112#182,1,1,0
12351,珊瑚蛇(猛兽),122#177,1,1,0
12351,珊瑚蛇(猛兽),126#175,1,1,0
12351,珊瑚蛇(猛兽),122#172,1,1,0
12351,珊瑚蛇(猛兽),114#175,1,1,0
12351,珊瑚蛇(猛兽),112#172,1,1,0
12351,珊瑚蛇(猛兽),112#172,1,1,0
12351,珊瑚蛇(猛兽),112#172,1,1,0
12351,珊瑚蛇(猛兽),116#171,1,1,0
12351,珊瑚蛇(猛兽),104#178,1,1,0
12351,珊瑚蛇(猛兽),109#178,1,1,0
12351,珊瑚蛇(猛兽),109#178,1,1,0
12351,珊瑚蛇(猛兽),106#174,1,1,0
12351,珊瑚蛇(猛兽),98#167,1,1,0
12351,珊瑚蛇(猛兽),98#167,1,1,0
12351,珊瑚蛇(猛兽),96#163,1,1,0
12351,珊瑚蛇(猛兽),96#163,1,1,0
12351,珊瑚蛇(猛兽),102#163,1,1,0
12352,青头蛇(猛兽),94#189,1,1,0
12352,青头蛇(猛兽),78#191,1,1,0
12352,青头蛇(猛兽),79#179,1,1,0
12352,青头蛇(猛兽),94#182,1,1,0
12352,青头蛇(猛兽),89#182,1,1,0
12352,青头蛇(猛兽),91#193,1,1,0
12352,青头蛇(猛兽),89#189,1,1,0
12453,直眉禁药商(勇士),32#192,1,1,0
12453,直眉禁药商(勇士),29#189,1,1,0
12453,直眉禁药商(勇士),34#188,1,1,0
12453,直眉禁药商(勇士),29#177,1,1,0
12453,直眉禁药商(勇士),28#173,1,1,0
12453,直眉禁药商(勇士),28#173,1,1,0
12453,直眉禁药商(勇士),33#173,1,1,0
12453,直眉禁药商(勇士),40#181,1,1,0
12453,直眉禁药商(勇士),46#182,1,1,0
12453,直眉禁药商(勇士),44#176,1,1,0
12453,直眉禁药商(勇士),37#166,1,1,0
12453,直眉禁药商(勇士),43#166,1,1,0
12453,直眉禁药商(勇士),40#162,1,1,0
12453,直眉禁药商(勇士),55#166,1,1,0
12453,直眉禁药商(勇士),53#161,1,1,0
12453,直眉禁药商(勇士),57#161,1,1,0
12453,直眉禁药商(勇士),56#177,1,1,0
12453,直眉禁药商(勇士),56#177,1,1,0
12453,直眉禁药商(勇士),63#178,1,1,0
12453,直眉禁药商(勇士),61#172,1,1,0
12453,直眉禁药商(勇士),64#189,1,1,0
12453,直眉禁药商(勇士),62#185,1,1,0
12453,直眉禁药商(勇士),67#186,1,1,0
12453,直眉禁药商(勇士),68#199,1,1,0
12453,直眉禁药商(勇士),72#199,1,1,0
12453,直眉禁药商(勇士),69#195,1,1,0
12453,直眉禁药商(勇士),50#193,1,1,0
12453,直眉禁药商(勇士),56#194,1,1,0
12453,直眉禁药商(勇士),53#188,1,1,0
12453,直眉禁药商(勇士),44#190,1,1,0
12453,直眉禁药商(勇士),42#186,1,1,0
12453,直眉禁药商(勇士),42#186,1,1,0
12453,直眉禁药商(勇士),47#186,1,1,0
12453,直眉禁药商(勇士),50#173,1,1,0
12453,直眉禁药商(勇士),48#170,1,1,0
12453,直眉禁药商(勇士),48#170,1,1,0
12453,直眉禁药商(勇士),53#170,1,1,0
12451,黑松鬼面贼(勇士),35#149,1,1,0
12451,黑松鬼面贼(勇士),35#149,1,1,0
12451,黑松鬼面贼(勇士),51#156,1,1,0
12451,黑松鬼面贼(勇士),35#145,1,1,0
12451,黑松鬼面贼(勇士),32#142,1,1,0
12451,黑松鬼面贼(勇士),32#142,1,1,0
12451,黑松鬼面贼(勇士),32#142,1,1,0
12451,黑松鬼面贼(勇士),37#141,1,1,0
12451,黑松鬼面贼(勇士),45#148,1,1,0
12451,黑松鬼面贼(勇士),50#148,1,1,0
12451,黑松鬼面贼(勇士),47#144,1,1,0
12451,黑松鬼面贼(勇士),24#136,1,1,0
12451,黑松鬼面贼(勇士),29#136,1,1,0
12451,黑松鬼面贼(勇士),26#133,1,1,0
12451,黑松鬼面贼(勇士),44#138,1,1,0
12451,黑松鬼面贼(勇士),44#138,1,1,0
12451,黑松鬼面贼(勇士),42#134,1,1,0
12451,黑松鬼面贼(勇士),49#134,1,1,0
12451,黑松鬼面贼(勇士),57#141,1,1,0
12451,黑松鬼面贼(勇士),62#141,1,1,0
12451,黑松鬼面贼(勇士),59#137,1,1,0
12451,黑松鬼面贼(勇士),25#125,1,1,0
12451,黑松鬼面贼(勇士),31#126,1,1,0
12451,黑松鬼面贼(勇士),35#116,1,1,0
12451,黑松鬼面贼(勇士),40#116,1,1,0
12451,黑松鬼面贼(勇士),37#113,1,1,0
12451,黑松鬼面贼(勇士),46#127,1,1,0
