id,怪物名称,出生点,出生范围,怪物数量,移动范围
前4位对应地图id前四位，第五六位区分1小怪/2boss，后2位对应怪物编号,1是普通怪2是boss,x#y,x#y,填坐标2后可填，表示区域内怪物数量,移动范围至少要大于等于出生范围
uint#id,string#name,string#positon,uint#bornRange,uint#total,uint#bornDistance
id,name,position,bornRange,total,bornDistance
20201,长发地灵魔刀,71#27,1,1,0
20251,长发地灵魔刀(勇士),70#24,1,1,0
20201,长发地灵魔刀,76#24,1,1,0
20201,长发地灵魔刀,64#26,1,1,0
20251,长发地灵魔刀(勇士),61#31,1,1,0
20201,长发地灵魔刀,62#35,1,1,0
20201,长发地灵魔刀,62#35,1,1,0
20251,长发地灵魔刀(勇士),70#32,1,1,0
20251,长发地灵魔刀(勇士),80#27,1,1,0
20201,长发地灵魔刀,85#30,1,1,0
20201,长发地灵魔刀,78#32,1,1,0
20201,长发地灵魔刀,75#36,1,1,0
20251,长发地灵魔刀(勇士),84#34,1,1,0
20201,长发地灵魔刀,81#35,1,1,0
20251,长发地灵魔刀(勇士),74#31,1,1,0
20201,长发地灵魔刀,54#30,1,1,0
20202,铁腕地灵神拳,89#68,1,1,0
20202,铁腕地灵神拳,93#65,1,1,0
20252,铁腕地灵神拳(勇士),94#60,1,1,0
20202,铁腕地灵神拳,88#59,1,1,0
20202,铁腕地灵神拳,89#63,1,1,0
20202,铁腕地灵神拳,83#61,1,1,0
20252,铁腕地灵神拳(勇士),86#55,1,1,0
20202,铁腕地灵神拳,93#55,1,1,0
20202,铁腕地灵神拳,94#51,1,1,0
20202,铁腕地灵神拳,88#47,1,1,0
20252,铁腕地灵神拳(勇士),80#47,1,1,0
20202,铁腕地灵神拳,80#53,1,1,0
20252,铁腕地灵神拳(勇士),75#49,1,1,0
20202,铁腕地灵神拳,84#50,1,1,0
20252,铁腕地灵神拳(勇士),93#72,1,1,0
20202,铁腕地灵神拳,90#76,1,1,0
20202,铁腕地灵神拳,94#77,1,1,0
20252,铁腕地灵神拳(勇士),90#73,1,1,0
20203,冷血地灵妖道,82#113,1,1,0
20203,冷血地灵妖道,86#107,1,1,0
20203,冷血地灵妖道,77#120,1,1,0
20203,冷血地灵妖道,72#119,1,1,0
20253,冷血地灵妖道(勇士),82#125,1,1,0
20203,冷血地灵妖道,81#117,1,1,0
20203,冷血地灵妖道,90#115,1,1,0
20203,冷血地灵妖道,86#118,1,1,0
20253,冷血地灵妖道(勇士),82#108,1,1,0
20203,冷血地灵妖道,77#110,1,1,0
20203,冷血地灵妖道,80#104,1,1,0
20253,冷血地灵妖道(勇士),89#102,1,1,0
20203,冷血地灵妖道,85#100,1,1,0
20203,冷血地灵妖道,90#95,1,1,0
20203,冷血地灵妖道,91#106,1,1,0
20253,冷血地灵妖道(勇士),73#116,1,1,0
20253,冷血地灵妖道(勇士),80#122,1,1,0
